20:58:55 (00:58:30) (chat)  vadmal: BabyRage HYPERCLAP
20:58:55 (00:58:30) (chat)  PupsikTvoy: прив Kappa Squid4
20:58:55 (00:58:31) (chat)  kozemehu: хотел - получай) LUL LUL LUL LUL LUL LUL LUL LUL LUL
20:58:56 (00:58:31) (chat)  CbIH_DEBILA: ниже
20:58:57 (00:58:32) (chat)  c5razy: Верховный совет Кодзим!!
20:58:57 (00:58:32) (chat)  PGoos: monkaEyes
20:58:57 (00:58:32) (chat)  severusgun: интро кончилось
20:58:58 (00:58:33) (chat)  evil_ytka: wlgAsm wlgAsm wlgAsm
20:58:59 (00:58:34) (chat)  Vaskis: Мертвый Стрендинг
20:58:59 (00:58:34) (chat)  MaxZet: нормально так работенка у курьеров то
20:59:00 (00:58:36) (chat)  tribunal40k: странный дед , название этой игры?
20:59:01 (00:58:37) (chat)  karasiqe: Королеву то за шо.
20:59:02 (00:58:37) (chat)  Grimmscore: Pepega
20:59:02 (00:58:37) (chat)  dk_ok: wlgThumb wlgBored
20:59:03 (00:58:38) (chat)  josmirus: это халф-лайф 5
20:59:05 (00:58:40) (chat)  ice_bearrr: как красивооо
20:59:06 (00:58:41) (chat)  Benqv: ля какая жепа
20:59:06 (00:58:41) (chat)  ed375_: +секс
20:59:07 (00:58:42) (chat)  retroul: billyReady billyReady billyReady
20:59:07 (00:58:42) (chat)  dimonyasha: Леди
20:59:08 (00:58:43) (chat)  devixRL: Я бы показал тебе свой лондонский мост.
20:59:08 (00:58:43) (chat)  radossvlad: ГЕНИАЛЬНо
20:59:09 (00:58:44) (chat)  X_Harn: Pepega
20:59:09 (00:58:44) (chat)  Chicago_DC: NotLikeThis NotLikeThis
20:59:09 (00:58:44) (chat)  credo_777: FeelsOkayMan
20:59:09 (00:58:45) (chat)  Faaeris: !uptime
20:59:10 (00:58:45) (chat)  Nightbot: Онлайн уже 58 minutes 57 seconds
20:59:11 (00:58:46) (chat)  rmn_b: че за наркомания NotLikeThis NotLikeThis
20:59:11 (00:58:46) (chat)  Joker_Smith: !wasteland
20:59:11 (00:58:46) (chat)  wlgboy: @Joker_Smith вы ушли в пустошь, оставив залог в 15 крышечек. Возвращение через 57 минут.
20:59:12 (00:58:47) (chat)  gromthinker_hs: wlgPray
20:59:12 (00:58:47) (chat)  Kazhetsya_Maks: PogChamp PogChamp PogChamp
20:59:13 (00:58:48) (chat)  Textolite: май батерфляй
20:59:13 (00:58:49) (chat)  Lyubim_: хорошая дурь у Кодзимы
20:59:13 (00:58:49) (chat)  AlexFAS29: ооо какая wlgDen
20:59:14 (00:58:49) (chat)  Ne_o4kyu: баба в красном то откуда взялась NotLikeThis
20:59:15 (00:58:50) (chat)  kozemehu: wlgAsm wlgAsm wlgAsm wlgThumb wlgThumb wlgPled wlgThumb
20:59:15 (00:58:50) (chat)  princessintears: смотрит на пролетающую над 8к людей @evil_ytka
20:59:15 (00:58:50) (chat)  turtulya: billyReady
20:59:15 (00:58:50) (chat)  jokernautjo: а не отпускается?
20:59:16 (00:58:51) (chat)  onlinehero2014: Гениально
20:59:16 (00:58:52) (chat)  Slimoff: Еще 10 прологов и начнем Kappa
20:59:17 (00:58:53) (chat)  tomxorl: Падают падают падают, падают листьяяяя...
20:59:17 (00:58:53) (chat)  Ezioo_show: 8 линий 11 букв - 8. 11 дата выхода)
20:59:20 (00:58:55) (chat)  绿色的: о дотеры
20:59:20 (00:58:55) (chat)  elnar88: Тот огромный походу самый главный саб Дениса с таким огромным писюном LUL
20:59:21 (00:58:57) (chat)  dimonyasha: Нимфа Kappa
20:59:23 (00:58:59) (chat)  brobro987: почему нет Русской озвучки?
20:59:24 (00:58:59) (chat)  serega_tot_sambiy: попу мыл?
20:59:25 (00:59:00) (chat)  evil_ytka: @princessintears bnnChe bnnChe
20:59:26 (00:59:01) (chat)  ddpbr: вайфу кодзимы
20:59:26 (00:59:01) (chat)  LeonRusCraft: RPGPhatLoot RPGPhatLoot
20:59:27 (00:59:02) (chat)  koteg: ниходи
20:59:28 (00:59:03) (chat)  Respya: @princessintears ну ок) ну потому что кому интересно было "понять о чем игра" - тот сразу посмотрел обзоры, когда Kojima Productions предоставила игру журналистам на полное прохождение. Ладно, забей, я просто сильно спат хочу) bufaLove
20:59:28 (00:59:03) (chat)  no_crosshair: Ля какой
20:59:29 (00:59:05) (chat)  Ded_DOMOSED: @tribunal40k, дед тут только я karmikOld
20:59:31 (00:59:07) (chat)  GennPen: billyReady
20:59:32 (00:59:07) (chat)  Cherry0211: PagChomp
20:59:32 (00:59:07) (chat)  Caivy: ну он и шкаф EZ
20:59:32 (00:59:07) (chat)  Dargont: О да! вспомнился Zankyou no terror
20:59:32 (00:59:07) (chat)  Kazhetsya_Maks: PogChamp PogChamp PogChamp PogChamp PogChamp
20:59:32 (00:59:07) (chat)  superturb0: воду не завезли нормальную
20:59:33 (00:59:08) (chat)  GRroc: гений
20:59:33 (00:59:09) (chat)  dredd_lok: не лезь
20:59:34 (00:59:09) (chat)  watsonstatic: фига шутники выше
20:59:34 (00:59:09) (chat)  viy1006: В Японии разрешены наркотики?
20:59:34 (00:59:09) (chat)  1annexa1: а запах
20:59:36 (00:59:11) (chat)  NorthFailer: monkaS
20:59:37 (00:59:12) (chat)  LEFT3000: @lyubim_ ну это не марвел тупой хавать
20:59:37 (00:59:12) (chat)  KuLi4ek: кажзимы обшаются с кодзимами гениально
20:59:39 (00:59:14) (chat)  evil_ytka: wlgDuck
20:59:40 (00:59:15) (chat)  666superchelovek666: Упоризма мне налей, мне налей, мне налей....
20:59:40 (00:59:15) (chat)  twi_chan: макс пейн
20:59:43 (00:59:18) (chat)  Benqv: PogChamp
20:59:44 (00:59:19) (chat)  AlexFAS29: ахахах
20:59:45 (00:59:20) (chat)  pro100flash: billyReady
20:59:46 (00:59:21) (chat)  aqulla: @brobro987 она тут не нужна
20:59:46 (00:59:21) (chat)  h6nk707: monkaEyes
20:59:46 (00:59:21) (chat)  Kazhetsya_Maks: PogChamp
20:59:46 (00:59:22) (chat)  GilyovDmitrij: смерть берегует
20:59:47 (00:59:23) (chat)  LionSPb: на wlgAsm дноооо
20:59:48 (00:59:23) (chat)  DragonSmile7: Кодзима псих
20:59:48 (00:59:23) (chat)  PupkaNyash: monkaEyes
20:59:49 (00:59:24) (chat)  zehel_007: да сколько можно этих дибильных сцен????
20:59:50 (00:59:25) (chat)  Ataac: - флешки
20:59:50 (00:59:26) (chat)  Dmirror_: Скорее всего это был мир мертвых
20:59:51 (00:59:27) (chat)  dk_ok: wlgPizza wlgGillette
20:59:52 (00:59:27) (chat)  Nimferna: gachiPRIDE
20:59:53 (00:59:28) (chat)  vorchashiy_dad: @Ded_DOMOSED врешь wlgSad
20:59:56 (00:59:31) (chat)  qox_1: Почему он себя ведёт как НЕМОШЬ?
20:59:57 (00:59:32) (chat)  ig0tik3d: аватар
20:59:57 (00:59:33) (chat)  patriot______: wlgFire wlgFire
20:59:57 (00:59:33) (chat)  teentex: LUL
20:59:57 (00:59:33) (chat)  followmason: Кстати главного героя рисовали по образу и подобию Хидео Кодзимы KappaPride
20:59:58 (00:59:33) (chat)  wlgboy: @swanky_moon вы вернулись из пустоши - залог возвращен. Вы нашли необычный предмет на старой свалке - [Зажигалка]. К сожалению у вас не было места в инвентаре. Вы надежно спрятали находку, записали координаты местонахождения предмета и продали их перекупщику за 80 крышечек.
20:59:58 (00:59:33) (chat)  yurka2222: ля какой пэнис
20:59:58 (00:59:34) (chat)  caranteen: D:
20:59:59 (00:59:34) (chat)  Mixtresh: в бан!
20:59:59 (00:59:34) (chat)  Benqv: monkaOMEGA
20:59:59 (00:59:34) (chat)  Tema_ps: PogChamp PogChamp
20:59:59 (00:59:35) (chat)  ifrit_n12: нельзя купаться в Стиксе
21:00:00 (00:59:35) (chat)  ExtramiRe: denlyBAN denlyBAN denlyBAN
21:00:01 (00:59:36) (chat)  YouTopBro: LULW
21:00:01 (00:59:36) (chat)  evil_ytka: wlgGillette wlgGillette wlgGillette
21:00:01 (00:59:36) (chat)  YaZheZhal: wlgBored
21:00:01 (00:59:37) (chat)  dragonishkin: D:
21:00:02 (00:59:37) (chat)  credo_777: D:
21:00:02 (00:59:37) (chat)  JayFlyPlay: D:
21:00:03 (00:59:38) (chat)  govindagod: Дэрил, качай!
21:00:03 (00:59:38) (chat)  DoSsTgame: да блиииин что тут творится???????
21:00:03 (00:59:38) (chat)  Kumt1k: LULW
21:00:03 (00:59:38) (chat)  Kazhetsya_Maks: PogChamp PogChamp
21:00:03 (00:59:38) (chat)  Iluho2608: d:
21:00:03 (00:59:38) (chat)  wlgboy: видеоинструкция по баллам канала от стримера: youtu.be/rK3z4rnQV3Y
21:00:04 (00:59:40) (chat)  alyoshque: Ридус, живи! тебе еще в ходячих сниматься!
21:00:04 (00:59:40) (chat)  dymka_: :D
21:00:05 (00:59:40) (chat)  Twinkiesboi: БАН D:
21:00:05 (00:59:41) (chat)  Textolite: wlgOralb wlgOralb
21:00:06 (00:59:41) (chat)  Grimmscore: текстурки рисовал сам ХИДЕО
21:00:06 (00:59:41) (chat)  Devescor: wlgDeer
21:00:06 (00:59:41) (chat)  VirtyalityReactor: V BAN
21:00:06 (00:59:42) (chat)  Slam33tv: D:
21:00:06 (00:59:42) (chat)  NorthFailer: D: разбан
21:00:06 (00:59:42) (chat)  LionSPb: aihhhoBaan wlgF
21:00:07 (00:59:42) (chat)  milacha: wlgRip wlgRip
21:00:07 (00:59:42) (chat)  Wise_weasel: LUL
21:00:07 (00:59:43) (chat)  tovarisch: WutFace
21:00:08 (00:59:43) (chat)  0ignon: когда геймплей начнётся?
21:00:08 (00:59:43) (chat)  victorious_: PagChomp
21:00:08 (00:59:43) (chat)  dys9: gusBan gusBan
21:00:09 (00:59:44) (chat)  Aseya: бан тупо
21:00:09 (00:59:44) (chat)  FalenWingss: ПЕРМАЧ
21:00:09 (00:59:45) (chat)  EvgeniyLogin: @WELOVEGAMES игра гавно
21:00:09 (00:59:45) (chat)  NewTV2: LUL LUL LUL
21:00:10 (00:59:45) (chat)  NineWinged_: BAN
21:00:10 (00:59:45) (chat)  Sh1ki: БАН
21:00:10 (00:59:46) (chat)  Wirgel: chistorD
21:00:11 (00:59:46) (chat)  Karikaturo: Годзилла Гелий Pog
21:00:11 (00:59:47) (chat)  FixedInside: Кодзима поехавший LUL
21:00:12 (00:59:47) (chat)  Takeshi13: LUL
21:00:12 (00:59:48) (chat)  MAF1990: Kappa FBBlock
21:00:12 (00:59:48) (chat)  SuperPuper001: Прикольно все трейлеры соединены
21:00:12 (00:59:48) (chat)  Slimoff: doiiiuBAN
21:00:13 (00:59:48) (chat)  4BroStepanChech: Кодзима делает ролики ради роликов такие ощущение... смысла ноль
21:00:13 (00:59:48) (chat)  qDevilEvilp: он прав
21:00:13 (00:59:48) (chat)  visonel: @WELOVEGAMES но ведь текстуры реально говно
21:00:14 (00:59:49) (chat)  WELOVEBAN: VWasted
21:00:14 (00:59:49) (chat)  AlexFAS29: wlgGillette wlgGillette wlgGillette
21:00:14 (00:59:50) (chat)  Ne_o4kyu: текстурки гениальное говно PogChamp LUL
21:00:15 (00:59:50) (chat)  Imbearus: Это он в потусторонний мир попал?
21:00:15 (00:59:51) (chat)  credo_777: BLELELE ban
21:00:16 (00:59:51) (chat)  Alexandrgreat: АВ ЧЕМ ГЕНИАЛЬНОСЬ ТО?
21:00:16 (00:59:51) (chat)  mr_racoon: Текстуры НЕ ГЕНИАЛЬНЫ
21:00:16 (00:59:52) (chat)  Warrange: смерть
21:00:16 (00:59:52) (chat)  RSpwnz: danD danEvil
21:00:17 (00:59:52) (chat)  Jevd_1987: @welovegames признавайся, у тебя под столом тазик с песком и водой и ты в нем босыми ногами стоишь.
21:00:18 (00:59:53) (chat)  NuclearThreatTeam: wlgRip wlgRip
21:00:18 (00:59:54) (chat)  GilyovDmitrij: в произведениях кадзимы текстурки не главное
21:00:19 (00:59:54) (chat)  el_l3vide: полная чушь
21:00:20 (00:59:55) (chat)  gdres: !time
21:00:20 (00:59:55) (chat)  MushramboNya: Привет с большого бодуна Kappa
21:00:20 (00:59:55) (chat)  firedron: Боже, нам дали поиграть
21:00:20 (00:59:56) (chat)  Nightbot: Онлайн уже 1 hour 7 seconds
21:00:21 (00:59:56) (chat)  fogenshill: игра гавно
21:00:21 (00:59:57) (chat)  turtulya: В бан всех, кто не понимает всей гениальности игры
21:00:23 (00:59:58) (chat)  romchik03: усирися китяхом
21:00:23 (00:59:58) (chat)  wlgboy: хочешь узнать, когда будет следующий стрим? Подпишись на уведомления посредством личных сообщений ВКонтакте. Это удобно! https://vk.cc/9rSVZA
21:00:24 (00:59:59) (chat)  PrizrakTheOriginal: sydeDL
21:00:24 (01:00:00) (chat)  WELOVEGAMBLE: зачем ему флешек столько ? ну и да, местами текстуры мыло
21:00:25 (01:00:01) (chat)  LisanGG: wlgRip
21:00:26 (01:00:01) (chat)  Pro100noob94: Когда уже член ридуса покажут KappaPride
21:00:26 (01:00:02) (chat)  Velikolepniy_Dionysius: это ожерелье из флешек?
21:00:26 (01:00:02) (chat)  sworder: PogChamp
21:00:27 (01:00:02) (chat)  teentex: monkaS
21:00:27 (01:00:02) (chat)  Zirkawf16: ммм вкусно
21:00:28 (01:00:03) (chat)  GennPen: monkaEyes
21:00:28 (01:00:03) (chat)  h6nk707: BabyRage BabyRage
21:00:28 (01:00:04) (chat)  kozemehu: wlgHype wlgHype wlgHype wlgHype
21:00:29 (01:00:04) (chat)  ExtramiRe: LUL LUL LUL
21:00:29 (01:00:05) (chat)  str11ker: Pepega 👍
21:00:30 (01:00:06) (chat)  sashavortex: Ку
21:00:30 (01:00:06) (chat)  onlinehero2014: О ПРИВЕТ
21:00:30 (01:00:06) (chat)  credo_777: 4HEad
21:00:31 (01:00:06) (chat)  NNUFR: ням
21:00:31 (01:00:07) (chat)  colouridze1: аахахахахаах
21:00:32 (01:00:07) (chat)  geeerych: LUL LUL LUL LUL
21:00:32 (01:00:07) (chat)  xrdss: Кодзима Гений
21:00:32 (01:00:07) (chat)  M0lodec: mobBaldejno
21:00:32 (01:00:07) (chat)  pepperpro123: PogChamp
21:00:32 (01:00:08) (chat)  Serezkabo: wlgHype wlgHype wlgHype
21:00:33 (01:00:08) (chat)  Ierehon: ЛАЙК !
21:00:33 (01:00:08) (chat)  Imbearus: LUL
21:00:33 (01:00:08) (chat)  OnoKhigashi: А я думал он вор, и украл идеи у якудз @WELOVEGAMES
21:00:33 (01:00:08) (chat)  victorious_: FeelsTastyMan
21:00:33 (01:00:09) (chat)  yungStephen: monkaS
21:00:33 (01:00:09) (chat)  Okarin___: Подскажите пожалуйста,это обычная ПС4 или ПРОшка?
21:00:34 (01:00:09) (chat)  uga4akaugauga: LIKE
21:00:34 (01:00:09) (chat)  Takachinski: WutFace
21:00:34 (01:00:09) (chat)  superturb0: KomodoHype
21:00:34 (01:00:09) (chat)  watsonstatic: ГЕНИАЛЬНО
21:00:34 (01:00:09) (chat)  dragonishkin: ,onkaS
21:00:34 (01:00:09) (chat)  vmday: LUL LUL LUL
21:00:34 (01:00:09) (chat)  Nimferna: шооо
21:00:34 (01:00:10) (chat)  gbwq: о,привет
21:00:34 (01:00:10) (chat)  DoSsTgame: ОМГ
21:00:34 (01:00:10) (chat)  EasyWin: monkaS
21:00:35 (01:00:10) (chat)  dymka_: monkaEyes
21:00:35 (01:00:10) (chat)  mr_racoon: фууууууууууу
21:00:35 (01:00:10) (chat)  Aletiy: WutFace
21:00:35 (01:00:10) (chat)  niteprice: шо
21:00:35 (01:00:10) (chat)  rmn_b: ЧТО
21:00:35 (01:00:10) (chat)  zarzay: ?
21:00:35 (01:00:10) (chat)  ezScorp: 👍
21:00:35 (01:00:11) (chat)  BabyRage_Mode: опа ф ку
21:00:35 (01:00:11) (chat)  NorthFailer: monkaEyes
21:00:35 (01:00:11) (chat)  KvarterMaster: ам
21:00:36 (01:00:11) (chat)  princessintears: @respya, wlgAsm ну ты же понимаешь какие люди тут сейчас ) много и так сказать "не отсюда" wlgDuck
21:00:36 (01:00:11) (chat)  Aseya: бе
21:00:36 (01:00:11) (chat)  Tosha_damnsong: Гений Ну гений
21:00:36 (01:00:11) (chat)  scuaer: ничего не понятно, но очень интересно
21:00:36 (01:00:11) (chat)  VirtyalityReactor: SeemsGood
21:00:36 (01:00:11) (chat)  Kastet_24: PogChamp
21:00:36 (01:00:11) (chat)  followmason: WutFace WutFace
21:00:36 (01:00:12) (chat)  PupkaNyash: Мама
21:00:36 (01:00:12) (chat)  R1ddick: WutFace
21:00:37 (01:00:12) (chat)  by_harle: LUL LUL LUL
21:00:37 (01:00:12) (chat)  Ataac: это я кста
21:00:37 (01:00:12) (chat)  Faaeris: D:
21:00:37 (01:00:12) (chat)  twi_chan: какая же чушь
21:00:37 (01:00:12) (chat)  8elisk: WutFace
21:00:37 (01:00:13) (chat)  14alexpod: ЛОЙС
21:00:38 (01:00:13) (chat)  Vishenka_Cherry: D:
21:00:38 (01:00:13) (chat)  Winery_2359: КАВО
21:00:38 (01:00:13) (chat)  qDevilEvilp: +8
21:00:38 (01:00:13) (chat)  Brandsboid: LUL LUL LUL LUL
21:00:38 (01:00:13) (chat)  ttapokkk: SeemsGood SeemsGood
21:00:38 (01:00:13) (chat)  dazed_81: WutFace
21:00:38 (01:00:14) (chat)  TommyNocker: SeemsGood SeemsGood
21:00:38 (01:00:14) (chat)  Sp1inteRRR: чего алло
21:00:39 (01:00:14) (chat)  MyZem: ахахахахаа
21:00:39 (01:00:14) (chat)  Sporka: monkaOMEGA
21:00:39 (01:00:14) (chat)  SHIZEmann: в роли мертвых рыбок хидео кодзима
21:00:39 (01:00:15) (chat)  Vlsper: ГЕниально
21:00:40 (01:00:15) (chat)  dvdroom: АХАХХАХАХАХА
21:00:40 (01:00:15) (chat)  JayFlyPlay: FeelsTastyMan
21:00:40 (01:00:15) (chat)  cekc_cectpa: при просмотре рек покуритт
21:00:40 (01:00:15) (chat)  AlexFAS29: wlgPeka wlgPeka wlgPeka
21:00:41 (01:00:16) (chat)  shto_tut_proishodit: А Кодзима и текстурки рисовал? Ну гений, че
21:00:42 (01:00:17) (chat)  NNUFR: что мать его производит
21:00:42 (01:00:17) (chat)  Nik81890: Шо?
21:00:42 (01:00:18) (chat)  ddpbr: BabyRage 👍🏿
21:00:43 (01:00:18) (chat)  natsume_kr: страшно!!!!!!
21:00:43 (01:00:18) (chat)  airaw: Почему так мерзко
21:00:43 (01:00:18) (chat)  zzz_malekyl_zzz: дождь из мужиков гениально
21:00:43 (01:00:18) (chat)  3doubleU: DansGame
21:00:43 (01:00:18) (chat)  Mel___: WutFace WutFace WutFace WutFace
21:00:43 (01:00:18) (chat)  ONYX2030: Kappa
21:00:43 (01:00:19) (chat)  TwoTimesTwo: NotLikeThis
21:00:44 (01:00:19) (chat)  Ded_DOMOSED: Кодзима в Кодзиме
21:00:44 (01:00:19) (chat)  josmirus: ридус с собой весь прон таскает на флэшках
21:00:44 (01:00:20) (chat)  KreolMC: PogChamp PogChamp PogChamp
21:00:44 (01:00:20) (chat)  aurumvorax_: NotLikeThis NotLikeThis NotLikeThis NotLikeThis
21:00:44 (01:00:20) (chat)  PGoos: 4HEad
21:00:44 (01:00:20) (chat)  turtulya: monkaEyes
21:00:45 (01:00:20) (chat)  sega119: пипи
21:00:45 (01:00:20) (chat)  kozemehu: ББ
21:00:45 (01:00:20) (chat)  Konradruss: BabyRage 👍
21:00:45 (01:00:20) (chat)  kap1toxa: monkaS
21:00:45 (01:00:20) (chat)  Glaciation_dawn: mindga1SHOCK
21:00:46 (01:00:21) (chat)  Joker_Smith: D:
21:00:46 (01:00:21) (chat)  gigi_0128: ББ
21:00:46 (01:00:21) (chat)  Cherry0211: PagChomp
21:00:46 (01:00:22) (chat)  Priizrak: SeemsGood SeemsGood SeemsGood
21:00:47 (01:00:22) (chat)  selenium47: бибиб
21:00:48 (01:00:23) (chat)  whi5per666: ля а я кушаю ,а тут такое
21:00:48 (01:00:23) (chat)  Tosha_damnsong: Ну просто Гений что тут сказать!
21:00:48 (01:00:24) (chat)  maxxxgeo: ij за бред
21:00:49 (01:00:24) (chat)  LisanGG: фууу
21:00:49 (01:00:24) (chat)  pro100flash: FeelsTastyMan
21:00:49 (01:00:24) (chat)  Imbearus: Биба?
21:00:49 (01:00:24) (chat)  Berserkmgn: BabyRage HYPERCLAP
21:00:50 (01:00:25) (chat)  kozemehu: БиБи
21:00:50 (01:00:25) (chat)  OperationMadman: Blah!
21:00:50 (01:00:25) (chat)  Caivy: 👍👍👍
21:00:50 (01:00:25) (chat)  madd2049: Бб в чат
21:00:50 (01:00:25) (chat)  alyoshque: Бибиб
21:00:51 (01:00:26) (chat)  BeGinneR7: бб
21:00:51 (01:00:26) (chat)  niteprice: Бип
21:00:52 (01:00:28) (chat)  Nimferna: mobKass
21:00:52 (01:00:28) (chat)  M0lodec: Pepega бибиби
21:00:52 (01:00:28) (chat)  tehnik92: японцы жесткие
21:00:53 (01:00:29) (chat)  Zzireael: PogChamp гениально
21:00:54 (01:00:29) (chat)  Takeshi13: WutFace WutFace
21:00:54 (01:00:30) (chat)  PrizrakTheOriginal: KomodoHype BabyRage
21:00:55 (01:00:30) (chat)  5cankhunt42: ха биби
21:00:55 (01:00:30) (chat)  ekzoversi_: Маааадс TakeNRG
21:00:55 (01:00:30) (chat)  Zer0_One_: шо
21:00:56 (01:00:31) (chat)  x_n_x_: бб
21:00:56 (01:00:32) (chat)  mrredbeat: Как много у персонажа флешек на шее
21:00:57 (01:00:32) (chat)  fedya134: Ват?
21:00:57 (01:00:32) (chat)  AlexFAS29: бб бб бб бб
21:00:57 (01:00:32) (chat)  josmirus: ханнибал
21:00:57 (01:00:32) (chat)  julia_vi1: Биби wlgPled
21:00:58 (01:00:33) (chat)  Nakrasomah: ох сколько людей
21:00:58 (01:00:33) (chat)  zOuttaControl: 30 минут стрима, 1 минута хотьбы, 10 минут внутренностей пидуса, 19 минут кинца!
21:00:59 (01:00:34) (chat)  teentex: шо
21:00:59 (01:00:34) (chat)  MyZem: ББ ЧАТ УХОДИМ
21:00:59 (01:00:35) (chat)  ignas616: фаллаут 3 это ты????
21:01:00 (01:00:35) (chat)  dragonishkin: ????????
21:01:00 (01:00:36) (chat)  PivnoiFei: ура конец
21:01:01 (01:00:36) (chat)  grumbarok: Хабиб
21:01:01 (01:00:36) (chat)  LisanGG: биби?
21:01:01 (01:00:36) (chat)  Vlsper: генаиальность
21:01:02 (01:00:37) (chat)  turbulent_x: слыш
21:01:02 (01:00:38) (chat)  ReDSee: батя опять бухой
21:01:03 (01:00:39) (chat)  basslol2: ганнибал
21:01:03 (01:00:39) (chat)  twitch_speed_or_rock: Г Е Н И А Л Ь Н О
21:01:04 (01:00:39) (chat)  teemon322: БЭБЭ
21:01:04 (01:00:39) (chat)  syre_____: Гений
21:01:04 (01:00:39) (chat)  Mixtresh: кого куда зачем
21:01:04 (01:00:39) (chat)  Respya: @princessintears дыаа, 8 тысяч, давно такоего не было)
21:01:04 (01:00:40) (chat)  brobro987: tvjuiceOmg
21:01:05 (01:00:40) (chat)  Corund: это был тоже кодзима?
21:01:06 (01:00:41) (chat)  Aseya: LUL
21:01:06 (01:00:41) (chat)  serega_tot_sambiy: хинкали
21:01:06 (01:00:42) (chat)  Zharit_Leto: Ты сожрал ребенка
21:01:07 (01:00:42) (chat)  koteg: вы в коннекте
21:01:07 (01:00:42) (chat)  foxyoverdrive: он чё съел младенца?
21:01:07 (01:00:42) (chat)  Leona_kiki: BabyRage BabyRage
21:01:07 (01:00:42) (chat)  elnar88: PogChamp он переродился в малыша?
21:01:07 (01:00:42) (chat)  Takeshi13: @ekzoversi_ wlgHype wlgFlowers привет
21:01:07 (01:00:43) (chat)  BoxtyArt: Бип бип Ричи
21:01:08 (01:00:43) (chat)  DScrolis: в нутри мужика большой мужик @WELOVEGAMES
21:01:08 (01:00:43) (chat)  superturb0: гениально
21:01:09 (01:00:44) (chat)  aesthete13: FailFish
21:01:09 (01:00:45) (chat)  Ataac: Happa
21:01:10 (01:00:45) (chat)  keapleer: что происходит
21:01:10 (01:00:45) (chat)  NorthFailer: Хабиби ?
21:01:10 (01:00:45) (chat)  souldefrag: хорошо что дождь его не состарил, пока он был в отключке
21:01:10 (01:00:45) (chat)  Dmirror_: Скорее всего не в то тело попал
21:01:10 (01:00:45) (chat)  de_la_krua: ResidentSleeper ResidentSleeper
21:01:11 (01:00:46) (chat)  BANDGAMING: приснится же такое
21:01:11 (01:00:46) (chat)  Nerkann: папа внутри?
21:01:11 (01:00:46) (chat)  koteg: это не твой ребенок
21:01:12 (01:00:47) (chat)  assassin4i4ek: Чиво вообще
21:01:13 (01:00:48) (chat)  EasyWin: D:
21:01:13 (01:00:48) (chat)  susuvatari: Kreygasm Kreygasm Kreygasm
21:01:13 (01:00:48) (chat)  Alex_Knights: Беременный
21:01:13 (01:00:48) (chat)  Kumt1k: WutFace
21:01:14 (01:00:49) (chat)  Scareface57: Вот это приходы
21:01:16 (01:00:51) (chat)  GennPen: DansGame
21:01:16 (01:00:51) (chat)  KvarterMaster: буэ
21:01:16 (01:00:51) (chat)  Respya: Ешь! LUL
21:01:16 (01:00:52) (chat)  ekzoversi_: @Takeshi13 roddBro
21:01:16 (01:00:52) (chat)  MinaseAlexeich: влагалище Ридуса
21:01:16 (01:00:52) (chat)  PussImoon: BLELELE
21:01:17 (01:00:52) (chat)  1annexa1: в тебе целый мир
21:01:17 (01:00:53) (chat)  AlexFAS29: фиии
21:01:18 (01:00:53) (chat)  Wise_weasel: D:
21:01:18 (01:00:54) (chat)  dragonishkin: ??????
21:01:18 (01:00:54) (chat)  azzkey: курьеры детей
21:01:19 (01:00:54) (chat)  xxKEYZxx777: 10 би би из 10
21:01:19 (01:00:54) (chat)  Ozonay: что если ридус тоже был бб
21:01:19 (01:00:55) (chat)  FareWe1l: Мне кажется, Номанд беременный LuL
21:01:19 (01:00:55) (chat)  Iluho2608: WutFace
21:01:19 (01:00:55) (chat)  ich_popsy: Встроенный ББ PogChamp
21:01:20 (01:00:55) (chat)  josmirus: папа внутри
21:01:20 (01:00:55) (chat)  zOuttaControl: ахахахаха
21:01:21 (01:00:56) (chat)  dollar_30rub: WutFace
21:01:21 (01:00:56) (chat)  DoSsTgame: куда они улетели
21:01:21 (01:00:56) (chat)  HEKTOCYXOB: гений
21:01:21 (01:00:56) (chat)  HennessyMEOW: Вообще ничего не понимаю SeemsGood SeemsGood
21:01:21 (01:00:56) (chat)  sternritter_: NotLikeThis WutFace NotLikeThis WutFace NotLikeThis WutFace BibleThump BibleThump BibleThump
21:01:22 (01:00:57) (chat)  dedu5hka: DansGame
21:01:22 (01:00:57) (chat)  JohnHarries: какой он вместительный
21:01:22 (01:00:58) (chat)  pro100flash: @WELOVEGAMES Ты не понял? имеется ввиду что внутри тебя еще целый мир Pog
21:01:23 (01:00:58) (chat)  onlinehero2014: под лсд такой же приход
21:01:23 (01:00:58) (chat)  Tosha_damnsong: Чатик Денис! зайки солнышки всем ПРИВЕТУЛЬКИ vladaHi vladaHi vladaHi vladaLove vladaLove vladaLove
21:01:23 (01:00:58) (chat)  DenisSwan: как будто так и надо
21:01:23 (01:00:59) (chat)  BRATISHKABRAT: плачет и блюет
21:01:23 (01:00:59) (chat)  st3nlee: @welovegames внутри глав героя младенце внутри которого его отец
21:01:23 (01:00:59) (chat)  丁口刀丫_呂凵刀: @WELOVEGAMES Он умер и вернулся?
21:01:25 (01:01:00) (chat)  Virgozavr: сначала жрут, потом выблевывают
21:01:25 (01:01:00) (chat)  coolerzor: а озву рус не завезли?
21:01:25 (01:01:01) (chat)  Anuban: О Крипы побежали
